price,area,rooms,floor,total_floors,city,microdistrict,price_per_sqm
23000000,81.0,2.0,3.0,6.0,Актау,32В мкр,283950.6172839506
13000000,50.0,2.0,5.0,6.0,Актау,32А мкр 20,260000.0
26500000,92.2,3.0,1.0,6.0,Актау,32В мкр 8/1,287418.65509761387
13500000,45.0,2.0,2.0,9.0,Актау,8-й мкр 23,300000.0
12800000,76.0,3.0,5.0,7.0,Актау,5-й мкр 1 — Шум,168421.05263157896
37000000,103.6,3.0,11.0,11.0,Актау,16-й мкр  38 — Тан самалы,357142.85714285716
12000000,47.5,2.0,3.0,9.0,Актау,11-й мкр 34 — 10 школа и садик №24,252631.57894736843
22000000,74.0,2.0,4.0,5.0,Актау,31Б мкр,297297.2972972973
20000000,52.6,2.0,5.0,5.0,Актау,9-й мкр 1 — Возле Ренессанса,380228.13688212924
15500000,76.0,3.0,4.0,5.0,Актау,12-й мкр 9,203947.36842105264
19000000,87.3,3.0,10.0,12.0,Актау,"33-й мкр, 33 мкрн 19",217640.32073310425
18000000,78.0,2.0,4.0,5.0,Актау,17-й мкр 51,230769.23076923078
16000000,55.0,1.0,8.0,9.0,Актау,17-й мкр 97 — ЖК “ Family House “,290909.0909090909
40000000,90.0,2.0,6.0,14.0,Актау,"17-й мкр, 17 мкрн 7 — напротив микоста",444444.44444444444
11000000,39.6,2.0,4.0,4.0,Актау,4-й мкр 26,277777.77777777775
6900000,37.0,1.0,5.0,5.0,Актау,28А мкр 10,186486.48648648648
24000000,88.6,2.0,8.0,16.0,Актау,17-й мкр 32/1,270880.3611738149
8000000,37.0,1.0,3.0,5.0,Актау,22-й мкр 10Б,216216.2162162162
45000000,123.0,4.0,8.0,11.0,Актау,20-й мкр 8 — триумфальная арка,365853.65853658534
11000000,45.0,1.0,4.0,5.0,Актау,"32В мкр, 32В ш/а.",244444.44444444444
16700000,71.0,3.0,5.0,5.0,Актау,14-й мкр 4,235211.2676056338
10500000,49.0,2.0,4.0,5.0,Актау,13-й мкр 10,214285.7142857143
32000000,114.52,3.0,5.0,7.0,Актау,29а мкр 43,279427.17429269996
15500000,49.0,1.0,5.0,5.0,Актау,15-й мкр 50,316326.5306122449
12000000,47.0,2.0,7.0,7.0,Актау,4-й мкр 55 — ТЦ.ШУМ,255319.1489361702
14500000,35.0,1.0,5.0,5.0,Актау,3-й мкр 10,414285.71428571426
20000000,53.0,2.0,1.0,5.0,Актау,7-й мкр 20,377358.4905660377
23000000,70.0,3.0,2.0,5.0,Актау,28-й мкр 14,328571.4285714286
29000000,106.0,3.0,5.0,7.0,Актау,29а мкр 74 — Сенім поликлиника арты,273584.90566037735
7100000,37.0,1.0,7.0,9.0,Актау,4-й мкр 1 — Рядом с домом с Маяком,191891.8918918919
12500000,42.0,1.0,4.0,5.0,Актау,26-й мкр 22,297619.04761904763
12000000,56.0,2.0,7.0,9.0,Актау,7-й мкр 15 — Вечный огонь,214285.7142857143
41000000,126.0,4.0,7.0,10.0,Актау,28-й мкр 49 — ЖК Жулдыз палас,325396.8253968254
30000000,116.0,3.0,4.0,6.0,Актау,35-мкр 32 — Возле медколледжа Мейірбике,258620.6896551724
12000000,47.0,2.0,8.0,9.0,Актау,4-й мкр 60,255319.1489361702
23000000,58.0,2.0,10.0,10.0,Актау,16-й мкр  63/1,396551.724137931
22000000,69.0,3.0,2.0,5.0,Актау,"12-й мкр 17а — Находится в центре,вокруг эти мкр: 11, 13, 14, 26, 27",318840.5797101449
24000000,71.7,3.0,4.0,5.0,Актау,14-й мкр 17,334728.03347280336
26000000,70.0,3.0,3.0,5.0,Актау,12-й мкр 10,371428.5714285714
23500000,78.0,3.0,5.0,5.0,Актау,"17-й мкр, 17-ш/а. 101",301282.0512820513
23000000,107.0,2.0,6.0,6.0,Актау,31Б мкр 8,214953.2710280374
14300000,53.2,2.0,4.0,6.0,Актау,31Б мкр 32/1,268796.992481203
32000000,87.0,3.0,3.0,11.0,Актау,16-й мкр  57/2,367816.091954023
21500000,56.0,2.0,2.0,5.0,Актау,"7-й мкр, 9 микр 1",383928.5714285714
42000000,150.0,4.0,7.0,7.0,Актау,19-й мкр 21,280000.0
25000000,70.0,3.0,4.0,5.0,Актау,7-й мкр 28,357142.85714285716
8000000,33.0,1.0,7.0,9.0,Актау,34-й мкр 5 — Рядом с Домом дружбы,242424.24242424243
14500000,44.1,1.0,8.0,11.0,Актау,17-й мкр 43,328798.1859410431
35000000,124.0,3.0,5.0,6.0,Актау,"31-й мкр, 31 мкрн 1/3",282258.06451612903
10500000,50.0,1.0,3.0,10.0,Актау,12-й мкр 31 — Возле гипермаркета Анва,210000.0
18000000,53.0,2.0,4.0,5.0,Актау,"27-й мкр 17 — Достык, Народный Банк",339622.641509434
19900000,70.0,3.0,3.0,5.0,Актау,14-й мкр 5,284285.71428571426
30000000,100.0,4.0,2.0,5.0,Актау,15-й мкр 28,300000.0
12800000,54.0,2.0,4.0,5.0,Актау,11-й мкр 16,237037.03703703705
13500000,57.0,2.0,3.0,7.0,Актау,4-й мкр 2,236842.1052631579
67000000,140.0,3.0,7.0,11.0,Актау,17-й мкр 18/3,478571.4285714286
10500000,48.0,2.0,3.0,7.0,Актау,9-й мкр 20,218750.0
20300000,53.9,2.0,1.0,6.0,Актау,32А мкр 21,376623.3766233766
32500000,122.1,3.0,5.0,6.0,Актау,31-й мкр 13,266175.2661752662
24300000,70.0,2.0,3.0,16.0,Актау,"16-й мкр , ​16-й микрорайон 64",347142.85714285716
18500000,80.0,3.0,6.0,6.0,Актау,31Б мкр 16 — 31Б мкр 16 дом,231250.0
18500000,34.0,1.0,2.0,9.0,Актау,​База отдыха Теплый пляж 119,544117.6470588235
13900000,55.0,2.0,3.0,9.0,Актау,28-й мкр 19,252727.27272727274
40000000,105.0,3.0,4.0,10.0,Актау,16-й мкр  20/1,380952.38095238095
23000000,81.19,2.0,3.0,7.0,Актау,"29а мкр, 29 «а» шағын аудан 43 — Akkala Mall жанында",283286.11898017
30000000,74.0,3.0,3.0,9.0,Актау,32А мкр 5,405405.4054054054
12500000,48.0,1.0,4.0,6.0,Актау,34-й мкр 1,260416.66666666666
10500000,45.4,2.0,3.0,5.0,Актау,4-й мкр 31,231277.5330396476
23500000,74.0,2.0,9.0,9.0,Актау,28-й мкр 49,317567.5675675676
11500000,38.0,1.0,9.0,12.0,Актау,"12-й мкр, 12-ш/а. 37",302631.5789473684
11000000,35.8,1.0,3.0,5.0,Актау,5-й мкр — Школа7,307262.5698324023
22000000,70.0,3.0,1.0,5.0,Актау,11-й мкр 5,314285.71428571426
8000000,35.5,1.0,9.0,10.0,Актау,4-й мкр 1 — Напротив БЦ « Тениз »,225352.11267605633
23000000,107.0,3.0,3.0,3.0,Актау,"мкр ""Шыгыс 2"", Мкр ""Шыгыс 2"" 160",214953.2710280374
32500000,122.1,3.0,5.0,6.0,Актау,31-й мкр 13 — Находится возле КГУТИ им.Ш.Есенова,266175.2661752662
21000000,78.0,2.0,3.0,5.0,Актау,29-й мкр 30,269230.76923076925
28000000,92.0,4.0,4.0,5.0,Актау,29-й мкр 17,304347.82608695654
23500000,90.0,4.0,4.0,5.0,Актау,28-й мкр 31,261111.11111111112
25000000,63.5,2.0,6.0,7.0,Актау,19-й мкр 23,393700.7874015748
13500000,56.0,2.0,5.0,5.0,Актау,28-й мкр 31,241071.42857142858
24200000,70.0,2.0,9.0,10.0,Актау,32Б мкр 3,345714.28571428574
15500000,54.0,2.0,1.0,6.0,Актау,32В мкр 8/1,287037.037037037
7000000,43.0,1.0,5.0,5.0,Актау,29а мкр 64,162790.6976744186
14000000,63.0,2.0,6.0,6.0,Актау,32А мкр 12,222222.22222222222
25000000,84.0,3.0,2.0,10.0,Актау,12-й мкр 32,297619.04761904763
14500000,46.0,1.0,9.0,9.0,Актау,16-й мкр  20/1,315217.39130434784
11000000,39.3,1.0,3.0,6.0,Актау,32Б мкр 8,279898.21882951655
13000000,54.0,2.0,4.0,5.0,Актау,8-й мкр 27,240740.74074074073
19000000,70.0,3.0,5.0,5.0,Актау,27-й мкр 25,271428.5714285714
13400000,60.0,2.0,5.0,9.0,Актау,12-й мкр 26,223333.33333333334
46000000,125.0,4.0,5.0,7.0,Актау,33-й мкр 19,368000.0
9000000,40.0,1.0,6.0,10.0,Актау,4-й мкр 10,225000.0
34000000,110.0,3.0,9.0,16.0,Актау,16-й мкр  64,309090.9090909091
8700000,38.0,1.0,4.0,5.0,Актау,28А мкр 10,228947.36842105264
66000000,130.0,4.0,10.0,10.0,Актау,18А мкр 1,507692.3076923077
21500000,70.0,2.0,8.0,9.0,Актау,16-й мкр  14,307142.85714285716
25000000,74.0,3.0,4.0,6.0,Актау,3-й мкр 72,337837.8378378378
17500000,55.0,2.0,3.0,5.0,Актау,7-й мкр 12,318181.8181818182
35000000,117.0,3.0,7.0,9.0,Актау,16-й мкр  14,299145.2991452991
23500000,70.0,3.0,3.0,5.0,Актау,13-й мкр 14,335714.28571428574
17000000,50.0,1.0,9.0,10.0,Актау,18А мкр 4,340000.0
47200000,86.0,2.0,8.0,10.0,Актау,14-й мкр 2,548837.2093023256
49000000,93.0,3.0,4.0,10.0,Актау,Микрорайон 18а 10,526881.7204301076
19500000,54.0,2.0,6.0,10.0,Актау,31Б мкр 8y,361111.1111111111
12000000,45.0,1.0,2.0,6.0,Актау,34-й мкр 1,266666.6666666667
11300000,54.0,2.0,9.0,9.0,Актау,27-й мкр 29,209259.25925925927
12500000,41.0,1.0,2.0,5.0,Актау,3-й мкр 92,304878.0487804878
20500000,70.0,3.0,3.0,5.0,Актау,"20-й мкр, 20-ш/а. 33 — Тұңғыш Президент Саябағы",292857.14285714284
13500000,60.0,2.0,5.0,9.0,Актау,14-й мкр 34,225000.0
23000000,72.0,3.0,1.0,5.0,Актау,12-й мкр 69,319444.44444444444
18500000,52.8,1.0,1.0,4.0,Актау,теплый пляж 50/3,350378.7878787879
49000000,110.0,3.0,13.0,15.0,Актау,"17-й мкр, ​17-й микрорайон 8",445454.54545454547
30000000,74.0,3.0,5.0,14.0,Актау,"32А мкр, 32Аш/а. 6",405405.4054054054
55500000,126.0,3.0,9.0,10.0,Актау,18А мкр 7,440476.1904761905
10100000,48.0,2.0,6.0,9.0,Актау,14-й мкр 32,210416.66666666666
16900000,58.0,2.0,1.0,6.0,Актау,35-мкр 18,291379.3103448276
20000000,43.0,1.0,7.0,7.0,Актау,"20-й мкр, Мкрн 20 7",465116.27906976745
12000000,35.0,1.0,2.0,5.0,Актау,"8-й мкр 26 — Центральный рынок, ботанический сад",342857.14285714284
7500000,47.0,1.0,4.0,8.0,Актау,29а мкр — Nur Plaza,159574.46808510637
14000000,62.0,2.0,8.0,10.0,Актау,30-й мкр 181,225806.4516129032
31000000,70.0,2.0,5.0,7.0,Актау,"20-й мкр, Мкрн 20 5",442857.14285714284
49000000,100.0,3.0,2.0,10.0,Актау,18А мкр 5,490000.0
15900000,55.7,2.0,4.0,5.0,Актау,14-й мкр 4,285457.80969479354
30092400,83.59,3.0,4.0,5.0,Шымкент,Толеметова 106/3,360000.0
36432000,66.24,2.0,4.0,5.0,Шымкент,К. Толеметова,550000.0
14868000,41.3,1.0,4.0,5.0,Шымкент,Толеметова 106/3,360000.0
20188120,35.48,1.0,4.0,5.0,Шымкент,"Абайский р-н, Толеметова",569000.0
41128960,74.24,3.0,4.0,5.0,Шымкент,Байдибек би 115/10,554000.0
18500000,52.0,2.0,5.0,5.0,Шымкент,"Аль-Фарабийский р-н, мкр Север , Ближний Север 34",355769.23076923075
27857180,45.37,2.0,4.0,5.0,Шымкент,"Каратауский р-н, мкр Нурсат 2, Байтерекова 12",614000.0
16000000,44.0,1.0,5.0,5.0,Шымкент,"Каратауский р-н, мкр Нурсат 2, Нұрсәт ш/а 40 — вначале улицы Назарбекова, остановка Народный банк",363636.36363636365
36465000,110.5,3.0,4.0,5.0,Шымкент,"Абайский р-н, 189 кв уч.№789",330000.0
38451600,87.39,3.0,4.0,5.0,Шымкент,"Абайский р-н, Байдибек би стр. 127/7",440000.0
39762000,86.5,3.0,4.0,5.0,Шымкент,"Абайский р-н, Байдибек би стр. 127/7",459676.30057803466
36943700,56.86,2.0,4.0,5.0,Шымкент,"Каратауский р-н, мкр Нурсат, Байтерекова",649730.9180443194
25000000,65.0,3.0,5.0,5.0,Шымкент,"Аль-Фарабийский р-н, Мкр Карасу (21мкр)",384615.3846153846
30000000,67.0,3.0,4.0,5.0,Шымкент,"Туран р-н, мкр Верхний Отырар, Мкр Отырар 52 — Верхний отрар 52",447761.19402985077
48000000,100.0,5.0,2.0,5.0,Шымкент,"Туран р-н, мкр Наурыз  1 — Напротив заправки Гелиос",480000.0
26000000,46.0,1.0,5.0,12.0,Шымкент,К. Толеметова 1,565217.3913043478
30355200,55.8,2.0,4.0,5.0,Шымкент,"Абайский р-н, Толеметова",544000.0
35000000,106.0,3.0,12.0,12.0,Шымкент,"Абайский р-н, мкр Шымсити 22/1",330188.679245283
17600000,60.0,2.0,5.0,5.0,Шымкент,"Туран р-н, Землячкий 2 — Тамерланского",293333.3333333333
23500000,64.0,3.0,5.0,5.0,Шымкент,Жібек жолы 30 — Строй.базар,367187.5
56945000,81.35,3.0,4.0,5.0,Шымкент,"Каратауский р-н, мкр Нурсат, Торекулова 15",700000.0
70701680,70.28,2.0,4.0,5.0,Шымкент,Толеметова,1006000.0
48245400,89.98,3.0,4.0,5.0,Шымкент,"Каратауский р-н, квартал 189",536179.1509224272
21364690,43.87,2.0,4.0,5.0,Шымкент,"Абайский р-н, Толеметова, возле DENDRO SAYABAQ",487000.0
35261380,65.42,3.0,4.0,5.0,Шымкент,"Абайский р-н, Толеметова",539000.0
62892340,68.81,2.0,4.0,5.0,Шымкент,"Аль-Фарабийский р-н, Кунаева 32А",914000.0
39763200,72.96,3.0,4.0,5.0,Шымкент,"Абайский р-н, Толеметова",545000.0
18500000,58.5,3.0,5.0,5.0,Шымкент,"Аль-Фарабийский р-н, Айбергенова 1б — Жангельдина",316239.31623931625
39890500,83.98,2.0,4.0,5.0,Шымкент,"Абайский р-н, Кошкар-ата",475000.0
39000000,106.0,3.0,3.0,12.0,Шымкент,"Абайский р-н, мкр Асар , Байдибек би 22/1",367924.5283018868
58000000,128.0,3.0,4.0,5.0,Шымкент,"Абайский р-н, мкр Шымсити, Байдибек би 10/3",453125.0
58132700,98.53,3.0,4.0,5.0,Шымкент,"Енбекшинский р-н, 193 квартал участок 1690/2",590000.0
67744420,64.58,2.0,4.0,5.0,Шымкент,"Аль-Фарабийский р-н, Кунаева 32А",1049000.0
35316000,78.48,2.0,4.0,5.0,Шымкент,"Абайский р-н, Байдибек би стр. 127/7",450000.0
23500000,54.0,2.0,3.0,5.0,Шымкент,"Абайский р-н, мкр Кайтпас 2, Тулпар 1А — Тулеметова",435185.18518518517
15000000,32.0,1.0,1.0,5.0,Шымкент,"Аль-Фарабийский р-н, 17-й микрорайон, 17-й микрорайон 14 — Шаяхметова и Жандосова",468750.0
35196000,83.8,2.0,4.0,5.0,Шымкент,"Микрорайон Акжайык, участок 1988А",420000.0
53692400,107.6,4.0,4.0,5.0,Шымкент,"Абайский р-н, Толеметова",499000.0
14234500,40.67,1.0,4.0,5.0,Шымкент,"Абайский р-н, 189 кв уч.№789",350000.0
21005350,43.31,2.0,4.0,5.0,Шымкент,"Абайский р-н, Толеметова, возле DENDRO SAYABAQ",485000.0
91728000,127.4,3.0,4.0,5.0,Шымкент,Самал-2 770/9,720000.0
36213600,55.63,2.0,4.0,5.0,Шымкент,"Каратауский р-н, мкр Нурсат, Байтерекова",650972.4968542153
27084750,57.75,2.0,4.0,5.0,Шымкент,"Абайский р-н, Толеметова, возле DENDRO SAYABAQ",469000.0
77486800,125.7,4.0,4.0,5.0,Шымкент,"Каратауский р-н, мкр Нурсат, Байтерекова",616442.322991249
26676000,44.69,1.0,3.0,4.0,Шымкент,"Енбекшинский р-н, 193 квартал участок 1690/2",596912.0608637279
22165000,40.3,1.0,4.0,5.0,Шымкент,"Абайский р-н, Толеметова",550000.0
35043610,63.37,2.0,4.0,5.0,Шымкент,"Туран р-н, Калдаякова 30",553000.0
57528000,79.9,2.0,4.0,5.0,Шымкент,Самал-2 770/9,720000.0
21367920,38.64,1.0,4.0,5.0,Шымкент,"Абайский р-н, Толеметова",553000.0
33734400,81.42,3.0,4.0,5.0,Шымкент,"Каратауский р-н, квартал 189",414325.71849668387
110110000,157.3,4.0,4.0,5.0,Шымкент,"Каратауский р-н, мкр Нурсат, Торекулова 15",700000.0
42754240,72.22,2.0,4.0,5.0,Шымкент,вдоль улицы Рыскулова,592000.0
32585100,69.33,2.0,4.0,5.0,Шымкент,"Абайский р-н, Кошкар-ата 10",470000.0
40000000,56.5,2.0,3.0,16.0,Шымкент,"Туран р-н, ​Туркия 1280/2",707964.6017699115
38000000,98.0,3.0,3.0,5.0,Шымкент,"Каратауский р-н, мкр Нурсат — Возле родильного дома",387755.10204081633
21679000,61.94,2.0,4.0,5.0,Шымкент,"Абайский р-н, 189 кв уч.№789",350000.0
27831720,58.47,2.0,4.0,5.0,Шымкент,"Туран р-н, Калдаякова 30",476000.0
18727170,39.93,1.0,4.0,5.0,Шымкент,К. Толеметова,469000.0
45005100,103.46,4.0,4.0,5.0,Шымкент,"Абайский р-н, Толеметова, возле DENDRO SAYABAQ",435000.0
17944040,35.96,1.0,4.0,5.0,Шымкент,"Туран р-н, Калдаякова 30",499000.0
27137800,57.74,1.0,4.0,5.0,Шымкент,"Абайский р-н, Кошкар-ата 10",470000.0
29266900,62.27,2.0,4.0,5.0,Шымкент,"Абайский р-н, Кошкар-ата 10",470000.0
35000000,50.5,2.0,2.0,6.0,Шымкент,"Аль-Фарабийский р-н, 17-й микрорайон, Мкрн 17 5Б",693069.3069306931
33500000,71.0,2.0,4.0,5.0,Шымкент,"Абайский р-н, мкр Шымсити, Байдибек би 10/3",471830.9859154929
40872000,104.8,3.0,4.0,5.0,Шымкент,"Микрорайон Акжайык, участок 1988А",390000.0
25833600,62.4,2.0,4.0,5.0,Шымкент,"Абайский р-н, 189 квартал 188/1",414000.0
61814300,104.77,3.0,4.0,5.0,Шымкент,"Енбекшинский р-н, 193 квартал",590000.0
24999999,87.0,3.0,2.0,4.0,Шымкент,"Аль-Фарабийский р-н, Тауке Хан 76 — Ташенов",287356.3103448276
24000000,49.0,1.0,4.0,5.0,Шымкент,"Абайский р-н, мкр Шымсити, Байдибек би 10/3",489795.9183673469
28000000,64.0,3.0,5.0,5.0,Шымкент,"Аль-Фарабийский р-н, Карасу 22 — 64 школа",437500.0
43500000,75.0,3.0,5.0,7.0,Шымкент,"Каратауский р-н, мкр Нурсат 2 — Жк Рубин.",580000.0
24818500,50.65,1.0,4.0,5.0,Шымкент,"Абайский р-н, Кошкар-ата 10",490000.0
32000000,68.0,2.0,4.0,5.0,Шымкент,"Абайский р-н, мкр Шымсити, Байдибек би 10/3",470588.23529411765
30954000,73.7,2.0,4.0,5.0,Шымкент,"Микрорайон Акжайык, участок 1988А",420000.0
24925420,51.82,2.0,4.0,5.0,Шымкент,"Туран р-н, Калдаякова 30",481000.0
38944120,85.78,3.0,4.0,5.0,Шымкент,"Абайский р-н, Толеметова, возле DENDRO SAYABAQ",454000.0
14342400,39.84,1.0,4.0,5.0,Шымкент,Толеметова 106/3,359999.99999999994
54000000,88.0,2.0,10.0,12.0,Шымкент,"Аль-Фарабийский р-н, Кунаева 79",613636.3636363636
40549000,88.15,3.0,4.0,5.0,Шымкент,"Абайский р-н, Толеметова, возле DENDRO SAYABAQ",459999.99999999994
